symbol,log2FC,FDR
FGFR2,-0.000379666666666445,0.9983933565311139
RNF24,0.36916666666666664,0.08007859130925751
PRKD2,0.3451080000000015,0.11615689859496808
PRKD2,0.3510100000000005,0.0762733104756775
VCX3A,-0.23429533333333374,0.2774012137132455
TLE1,0.651969666666667,0.025857624427998015
DNAJC5B,0.13544933333333375,0.6075370003981303
BRCA2,-0.35172166666666627,0.2763368933920525
PLA2R1,-0.23035633333333294,0.1955873717923882
PLA2R1,-0.2090696666666667,0.41515802835725923
XRRA1,0.5923976666666668,0.05488415766733817
SPAG1,-0.37066266666666703,0.06972283670321225
HTR7,-0.011419666666666828,0.8176766137600735
HTR7,0.039924666666667274,0.6911922132972187
PRKDC,-0.021828666666666052,0.8893558535463014
PPP4R4,0.21555799999999925,0.36170784937342787
PPP4R4,-0.6748329999999996,0.029623859795617102
CDC42BPG,0.1818430000000002,0.21810189372203498
PSAPL1,-0.03494233333333341,0.901854552291237
XRN1,-0.8240659999999993,0.04481150024393922
TASOR,-0.4433126666666656,0.04787259354602006
ZFP62,-0.3966183333333331,0.02969155008157858
TTPA,0.010951000000000377,0.8357300486716709
SIX3,0.6246083333333337,0.011898941352082578
MARK3,-0.3001916666666684,0.10473896075373157
GRPR,-0.015431333333333797,0.9103917280946199
GRPR,0.1491666666666669,0.49065655623369725
MYOM1,-0.07879233333333335,0.7655074990784725
FUT6,-0.05868266666666644,0.7787809064987398
FUT6,0.15514700000000037,0.38576462125934685
NLRP6,0.1891193333333332,0.37923872382776735
APOBEC3A,0.30090799999999973,0.12590232860117473
APOBEC3A,0.19702600000000015,0.2768666573996326
CCDC39,-0.037741333333333404,0.863596755464787
ELF1,-0.29655166666666677,0.09769057458207468
ELF1,0.452821666666666,0.16211681317111926
BTN3A1,0.10903266666666633,0.36267414793942804
BTN3A1,-0.09145833333333364,0.3674083840194562
SLCO1C1,0.17910133333333356,0.24202218254515426
CFAP58,-0.5903646666666695,0.03008478972213394
KLRD1,0.13971033333333427,0.39725372583619045
KLRD1,-0.12371266666666747,0.5522401865529564
KLRD1,-0.05570300000000028,0.7501298645833884
ZNF454,0.0007063333333334754,0.9971826505112773
GNRHR,0.016985666666666788,0.947547638938658
GNRHR,-0.200434,0.2830388023199547
GNRHR,-0.0491016666666666,0.7943707772269042
ZNF554,0.23394400000000015,0.45378184382805287
TRIM39,0.08955000000000002,0.5620503807409954
TRIM39,0.18424400000000052,0.5794121603752688
C2orf78,0.11665399999999915,0.39893811012347263
ATF6,-0.4983333333333331,0.032191428878934454
SMIM19,-0.32560500000000125,0.020790375437221988
SYCE1L,0.026293666666667104,0.658797048032917
PLCH1,-0.22175133333333363,0.2161098824647138
GPR171,0.23724233333333355,0.4242061843133476
TCP11L1,-0.034194000000000724,0.8046801264367994
RFPL3,0.2283093333333328,0.37868525324924013
HM13,0.02891400000000033,0.6786059785107925
CLIP1,-0.008507666666667468,0.9596388474295529
CLIP1,-0.04158733333333231,0.8696747814189667
CLIP1,-0.23900233333333354,0.3013971783745486
PTPRO,0.02716699999999994,0.6318916133731073
NOX4,-0.7082743333333328,0.02575109405490142
NOX4,-0.305523,0.2897568791374836
SP8,-0.11487733333333328,0.60342529255605
FCRL3,-0.11500366666666695,0.6684628769904302
KCNA6,0.252469333333333,0.09736477651194478
KCNA6,0.12683666666666626,0.422480506148435
PAQR5,-0.060856666666667,0.7055658985969043
PAQR5,-0.13846199999999964,0.5803991686765317
TNR,0.20591166666666627,0.5407193919359553
USP51,0.08772366666666631,0.5389396669856032
ABL1,1.2034373333333344,0.03134483925446373
RUNX3,0.16503566666666725,0.4378086988947512
FBF1,-0.10749933333333317,0.5807312778189008
DSC1,0.15865633333333395,0.3606764305922563
MAPK9,-0.2037110000000002,0.40196588301818126
KRT75,0.04853400000000008,0.676691177331501
FAM110C,0.09771700000000028,0.4271322017477821
AGAP1,0.7973136666666667,0.10820729002176441
AGAP1,0.4600843333333331,0.09484635572578147
SLC6A12,0.5092889999999999,0.10259186805155074
SLC6A12,0.11630066666666483,0.5444870328939816
ST3GAL2,0.819846000000001,0.10036873322742654
SPATA31E1,-0.04389966666666645,0.8690959731312121
OCSTAMP,-0.1827350000000001,0.44912666748371943
CBX5,-0.3457583333333334,0.09340584642877658
SPECC1L,0.055482333333333855,0.8445858421224869
SPECC1L,0.16261999999999954,0.27197891000709307
EPB41,0.04481633333333335,0.5659088698738282
APOBEC3D,0.06910366666666601,0.5453642927710708
ZNF680,-0.490263666666666,0.15749230659106575
GPR62,0.006079333333333992,0.9744540399896856
FRRS1L,0.09428833333333397,0.3284572474468421
ARHGAP26,-0.014173000000000435,0.9685390196184843
ARHGAP26,-0.010261333333333233,0.9713238986443187
ARHGAP26,-0.01961166666666614,0.9498130178602204
SSPN,-0.5001133333333341,0.18055620898919506
PDE4D,0.14116899999999966,0.2877349570827897
PDE4D,-0.02198399999999978,0.8477974650313974
PDE4D,-0.16892333333333331,0.5100812954589689
YTHDC1,-0.7758053333333335,0.10169969229034237
CACNB2,0.022532666666666756,0.8979121786573668
FAM76A,0.11562000000000161,0.5051637861602936
FAM76A,-0.2396883333333335,0.42948315025013833
LGALS8,-0.30572700000000097,0.036859102893022966
PSMB11,0.11870166666666648,0.6115929232733716
SERPINA11,-0.07729633333333341,0.7758941136535954
ALDH1L2,0.3279679999999998,0.2490230179607044
TPO,0.0837570000000003,0.7982983096697004
CCDC112,-0.8735386666666658,0.028702098815070885
CCDC112,-0.5928066666666671,0.06658538493607126
ARL10,-0.10864300000000027,0.6315959751833883
TSPAN4,0.17720466666666823,0.24570067157353023
DEFB118,0.019108333333333505,0.8981660817820796
AFF3,-0.15287566666666486,0.06141115974673789
UBE2K,0.06719233333333463,0.6861866497744221
TBX22,-0.013714000000000226,0.9107749682990106
CLEC10A,0.053697000000000106,0.795175262982285
BTC,-0.2961619999999989,0.06647570288960593
KRTAP5-9,0.05191766666666675,0.8352203211629212
PTGES3L,-0.15006233333333308,0.3399782413017773
KRTAP19-3,0.14285299999999967,0.573961079231045
KRTAP19-3,-0.022241666666666493,0.6678482764415613
SCGB1C1,-0.0726416666666676,0.808432278384774
SCGB1C1,0.06043599999999971,0.8038921872223216
REV3L,-0.6154259999999994,0.04607133981018747
CNGB3,-0.11884300000000003,0.5270722767133099
ADAMTSL5,0.20915900000000054,0.10196790701452674
NRG1,0.36903266666666656,0.18781129952659573
ADAM22,-0.22563266666666637,0.32587408287243863
KCNJ14,-0.08528433333333307,0.8167982812043891
YAP1,-0.38682633333333527,0.1337203258684995
ALOX12B,-0.08900666666666623,0.3145261748397138
GPR135,0.1845613333333338,0.4733332569949481
ASPG,-0.40440733333333423,0.10878124086222656
ASPG,0.13603766666666672,0.5453414385601786
XPC,0.13131333333333384,0.4844977105453431
PHOSPHO1,0.373484666666668,0.08595720003022327
POU5F2,-0.09530666666666665,0.6450702603483413
CCDC141,-0.12845666666666666,0.41462234016686234
TLX1,0.3869123333333331,0.0287141748517408
HOXA13,0.06854966666666673,0.7338998070561662
NSMAF,-0.3309646666666666,0.20578161671329417
NSMAF,-0.13947799999999955,0.24712199073452407
HTR1F,0.058213666666666386,0.7501241745677035
MASP2,0.15614166666666707,0.08956376881680767
EVPLL,-0.11797566666666626,0.4110410446037766
FAM76A,-0.4988729999999997,0.11713433763878676
PNLIPRP3,-0.36114433333333285,0.1748986359738398
ATXN3L,-0.06664700000000012,0.6707408828760663
C16orf46,0.1269536666666662,0.7744718145422338
ZNF665,-0.05611999999999995,0.7204815175224949
ZNF665,-0.10477133333333333,0.21210906497743992
ZNF665,0.04890966666666685,0.6450702603483413
ZNF665,-0.08618633333333348,0.7066835974837271
SYNE3,0.2081273333333331,0.4646837344841272
BEND7,-0.006995666666666622,0.9583637739439913
ZNF157,0.16726366666666648,0.3184961825915011
SORCS1,-0.06667833333333384,0.6819828456747613
SORCS1,0.32008700000000045,0.17990632743557536
VWA5B1,0.4333429999999998,0.050850996634381106
PGCKA1,-0.10927666666666669,0.5931287117762715
NTRK3,-0.13869299999999996,0.19376626026643964
ASAH1,-0.8126776666666666,0.05365123626687413
ASAH1,-0.5181276666666665,0.1510139451921872
ASAH1,0.12162166666666607,0.34961626819579333
POGZ,-0.10253266666666683,0.46043607327250347
PACRGL,-0.09781366666666713,0.5825237035619861
PTGFR,-0.30111066666666675,0.1833007850334284
PTGFR,-0.09607066666666686,0.5630512593288566
ADNP,0.3306916666666666,0.03798711157829931
BDKRB2,0.018161000000000094,0.9297874675039892
RYK,-0.45813566666666716,0.04768943025128176
RPS24,0.05210466666666669,0.7985904861586373
DTNB,0.07145033333333384,0.8597903315557606
KRT72,0.07408400000000048,0.7901315924018975
HOXD4,0.18233766666666673,0.5879826676399238
H3C6,-0.2721773333333335,0.2790376669733312
EDDM3B,0.024473666666666283,0.9236365700461818
TGFB2,0.4600850000000003,0.12517822024094052
FAM161B,0.10576333333333343,0.3815221647530154
WDR31,0.07574633333333303,0.8352354290937988
GPR20,0.13806099999999955,0.5385999003095445
TRHR,-0.16646333333333407,0.5431438410991382
APH1B,-0.3892916666666668,0.2687642308727108
APH1B,-0.15137066666666765,0.12270888411600407
APH1B,-0.22152166666666595,0.23302388514149874
SELENOF,-0.09566666666666634,0.35977722189422257
TLX2,-0.01407966666666649,0.9316729460828416
HYKK,-0.5343093333333329,0.08076347321790937
HYKK,-0.18723133333333308,0.2959114086152431
DEFB125,0.3707769999999999,0.30786583564718045
RASSF6,-0.09096533333333356,0.588859000535917
ZNF121,0.24616466666666792,0.1472048769723541
ZNF121,0.25561066666666665,0.19721028945850352
SLC8A1,0.3069116666666658,0.274652622998392
TMEM30A,-0.06323999999999863,0.5717452351701678
TMEM30A,0.33729933333333406,0.1106860282599114
KANSL1,0.5735493333333341,0.0871265958826794
PRKN,-0.0555023333333331,0.5460751842422746
PRKN,0.15397700000000025,0.4593831589889036
ADRA1D,0.14204200000000045,0.26903966190558326
ADRA1D,0.030860333333333045,0.37928991930703304
CHRM2,-0.1808673333333335,0.5165864154151031
KDM2B,0.2531026666666669,0.10527794908072789
ADGRF4,0.0591039999999996,0.7602738607462517
KCNH5,0.028818333333333612,0.9292400403831971
CEP131,0.16601766666666595,0.4276728947456819
FRMD1,0.16428900000000013,0.5716656264770594
TULP4,0.751555999999999,0.053472144661234934
ANKRD30A,0.33979800000000004,0.19736707702423711
CARD14,0.09335733333333307,0.3433600157129715
ZNF611,0.7377380000000002,0.15458757591105493
ZNF780B,-0.2979126666666665,0.14006808555769776
MYF5,0.3405693333333333,0.3851860362675126
REP15,-0.003098333333333425,0.98925325119836
ABCA10,0.027087666666667065,0.8555891066740403
FOXP2,-0.1567863333333337,0.6321775260581987
BRME1,0.12340833333333379,0.5549000202013992
ZNF774,-0.01115200000000005,0.9232305010771334
GPR19,-0.24805199999999994,0.1644766033416408
NOG,0.22983033333333402,0.11084264623034382
NMUR1,0.06786966666666672,0.781056464818102
CDY1B,0.04696566666666668,0.6050156242214167
NEK3,-0.2065313333333334,0.27958642789418064
PLAC8,-0.19377833333333294,0.2168612678515442
CYP4F8,-0.04319333333333342,0.8946732442269476
CYP4F8,-0.04503900000000005,0.8126688969603697
NXPE4,0.038638333333333996,0.6753820295285576
CCR3,-0.018140333333333203,0.8561599362149919
CREBBP,-0.10330533333333403,0.6067206084491245
SPIRE1,0.340619666666667,0.21263999796848934
IRAK4,-0.2973406666666678,0.3656673978259067
SSH1,1.0066289999999993,0.10373455412449273
KLHL34,0.22635666666666765,0.25420110590653844
NBPF11,0.513462333333333,0.13813028268182206
HCRTR1,-0.06755333333333446,0.7638168139290556
CD8B,0.19915400000000005,0.3284293167497472
GRIN2C,0.2583586666666666,0.2362937606892688
HMGA2,-0.43772666666666815,0.022470788087145768
SLC22A5,-0.0400383333333334,0.7843575369565697
SLC22A5,0.4527586666666661,0.025247978977770435
LRIT2,0.2089496666666668,0.4561571399001654
IGFALS,0.18119533333333404,0.34911816356246267
CAMK1D,-0.0027036666666662157,0.9707211125838173
TEX12,-0.09806133333333289,0.5427264138393951
GXYLT1,-0.48335833333333245,0.05949998619542422
GPRC6A,0.11916599999999988,0.6292403058580449
TBC1D8B,0.15571666666666717,0.5823259943009256
PTCHD3,0.003343000000000096,0.9866966490513182
TPRX1,0.07694933333333243,0.590364472967883
KLRF1,0.12396900000000022,0.7143872036638319
KLRF1,0.09523333333333284,0.5773382210441934
TNRC6B,-0.26456733333333293,0.23255400807520998
ZFY,0.07471433333333266,0.6156986103760892
TCERG1,0.1250573333333307,0.5301014958212142
GNAL,-0.04322099999999951,0.3440133273518345
CLPX,-0.4544373333333329,0.031845320854695554
GDI2,0.004286666666667216,0.9627903978887353
TBXAS1,0.2570233333333336,0.3972940670394011
OPRD1,0.3400816666666673,0.07596940764200498
RHCE,-0.20751033333333346,0.4696842958613405
TGIF1,0.01988033333333661,0.8634248815636734
MC5R,0.014163666666666686,0.951671325293152
PRKG1,0.06623933333333332,0.7584601220186411
HEPHL1,-0.2084263333333336,0.5139266255348603
NAPEPLD,-0.6141356666666669,0.058496850698058184
NAPEPLD,-0.8637526666666666,0.07887462008603205
IQCH,-0.15397899999999964,0.6263784963768028
PHACTR2,0.39955633333333473,0.1723871427252065
PHACTR2,0.22289933333333245,0.3226286013476643
PREX2,0.10621499999999973,0.6296873263414287
AIF1,-0.04764700000000044,0.844141344702044
VPS13A,-0.707851333333334,0.027928931686433317
FAM83C,0.0632883333333325,0.8112207542236581
FAM83C,0.20008066666666657,0.366955834535203
ACSM1,-0.11023899999999998,0.5028325615684583
MAGEB6,0.39917166666666715,0.08571588891540427
AKNAD1,-0.2764146666666667,0.2702138062460642
ENTPD8,0.3354400000000002,0.40538284971186156
CACNG6,-0.04382266666666634,0.8229909135988888
SYNE4,-0.061339666666666126,0.5770397682833818
HMGB2,-0.4785436666666669,0.1704231246145444
CSNK1G2-AS1,0.11490433333333394,0.5228811477052067
ARID4A,-0.8542400000000008,0.034813978631574344
NYAP2,-0.00657400000000008,0.9243765666681504
NFRKB,0.012433333333333074,0.9494861742016398
PPP6C,-0.10274233333333527,0.17273501380938833
ACAD10,-0.017236333333332965,0.9088294765916167
ACAD10,0.16276400000000102,0.08299554210480474
ACAD10,0.24241833333333407,0.3033334773405306
SLC38A4,-0.03783933333333289,0.8465039966705261
ZNF483,0.020666000000000295,0.8351159565877159
ELAVL4,0.21878499999999956,0.39014016225698234
SLC1A5,0.0958216666666658,0.7652995640784394
ARIH2OS,-0.2518729999999998,0.39650246868627337
DCHS2,0.036265333333333594,0.8456247631488775
GRIK4,-0.03941166666666707,0.7796063737700288
ENOX1,0.07655733333333381,0.21983568458455743
PRMT3,-0.25551466666666744,0.20949531541082922
IKZF3,0.08715099999999998,0.6947837025069706
ONECUT1,-0.013994999999999536,0.9562796838166531
IL1RN,-0.09330500000000086,0.7526284949553634
LGALS9B,0.33174833333333353,0.26136873901363455
MOGAT3,0.11249233333333386,0.3592313289585033
POU3F4,-0.029898666666666962,0.8022230290221782
FAM9C,0.06331866666666652,0.7979545167102375
SYCE1,0.14556333333333304,0.5454119856265907
KRTAP5-8,0.35063533333333297,0.15929675905176496
KRTAP5-8,0.038264333333333234,0.5401803304528406
FUOM,-0.35422399999999943,0.20793375644591802
FUOM,-0.20717666666666634,0.24539641689325317
SYT14,-0.13923933333333327,0.5107284886540668
SLC9C1,-0.244914333333333,0.17734855081799747
RBFOX1,0.09761666666666668,0.7536004546871339
TMC7,0.03024300000000002,0.9133177703997419
TMC7,-0.02494633333333418,0.8718689063625173
EEF1AKMT4-ECE2,0.02709533333333436,0.925782879213985
ECE2,0.02709533333333436,0.925782879213985
EEF1AKMT4-ECE2,0.060004000000001056,0.4745317861657841
ECE2,0.060004000000001056,0.4745317861657841
ZC3H12D,-0.1664973333333335,0.5449224791555239
ADAM21,0.025978666666666594,0.9400224784907256
GRK1,0.0775243333333333,0.5917118771122116
CBLL2,0.031262333333333725,0.8859655614362574
TPM2,0.015109999999999957,0.6447404868936238
TPM2,0.017359999999998266,0.6161965255680296
OPA1,-0.34261633333333297,0.22898856704539977
OPA1,-0.3301873333333347,0.34983339669117974
DNMT3A,0.5113776666666672,0.18659831416425002
MAX,-0.09330433333333232,0.23998911359605687
OGG1,-0.22796999999999912,0.14478400636284056
HACD4,0.10009300000000065,0.7783787752804605
ZNF688,-0.2522020000000005,0.05095650877495181
FOLR2,-0.13307800000000025,0.4555566681306477
RAB41,0.09100133333333327,0.7219032883551979
LAIR2,0.281781333333333,0.03767734778799101
SLURP2,0.18830900000000028,0.3440599082696017
SIM2,0.24482366666666655,0.35804847032415626
SIM2,0.4127766666666659,0.027859601368353932
VPS13D,0.18344133333333446,0.3648359696095389
TRPA1,-0.18907033333333345,0.3953161495001082
PRKG2,-0.38410066666666687,0.036828293982860534
RGPD3,-0.2932680000000003,0.23153340962907704
RGPD3,-0.28573700000000013,0.10256804523907835
SLC39A8,-0.12583766666666651,0.42120118942436574
ZNF749,-0.18823333333333325,0.4121344752497186
NRXN1,-0.06893533333333357,0.558367621808816
CCDC73,-0.18107566666666708,0.2960281332149578
AGBL3,-0.09642433333333322,0.6119624230360149
FSCN2,0.24863133333333298,0.21698572877686736
PCDH11Y,-0.02395600000000009,0.8899179883439357
KALRN,-0.17916166666666555,0.4650850642706338
LIN54,-0.11496700000000004,0.4345316373157204
LIN54,-0.5010253333333337,0.08740738294021462
MCF2L2,-0.16135033333333304,0.3794080988873314
SOX1,0.1888613333333331,0.16051891086012932
IHO1,-0.3474303333333326,0.19286475092375083
NIBAN3,0.4015206666666673,0.17482335673597416
KIAA0825,-0.17136600000000035,0.2746219613048758
CFAP74,-0.12018999999999957,0.5598713676223612
FOXD2,-0.06455399999999933,0.7859033770040065
ILF3,0.11647633333333296,0.6385133869072742
RNF128,-0.558715666666667,0.11892616486904328
OPN4,0.10919833333333351,0.7464501563803583
FLACC1,0.00957133333333271,0.9596273064235462
RGPD4,-0.6275026666666674,0.11926068132765913
SYNM,-0.014832333333334002,0.9387931745791473
FBXO28,-0.24123133333333335,0.040437755830798026
CDH12,-0.13901466666666673,0.22032844992815528
CDH12,-0.013443000000000094,0.8776592737024008
ELK4,-0.05498833333333408,0.7614769316150126
ELK4,-0.23281333333333354,0.18092184983405069
POU6F2,-0.049097999999999864,0.7958051793590213
TTLL9,-0.0004686666666673389,0.9958639795101976
C1orf220,0.1635483333333334,0.6700152620930313
SPTBN4,-0.1775639999999994,0.29122867911488887
CALHM3,0.1674163333333336,0.44322537134352347
POLR1C,-0.11419266666666772,0.04572438178825614
SUMO4,-0.20668766666666682,0.517563930825003
PALM2AKAP2,0.25900600000000074,0.35255275608686887
SCN11A,-0.042333666666666936,0.8782097433458387
ACAD10,0.1501806666666674,0.4994011218450207
INVS,-0.17607833333333422,0.5083196056661783
LHCGR,-0.08141733333333345,0.5256672348426329
FBXL13,0.1352960000000003,0.32254043611110256
RPUSD4,-0.1923250000000003,0.10844475087775036
CEP85L,-0.21330966666666695,0.5303956055226673
POTEC,0.0066350000000001685,0.9635730867303447
PRAMEF14,0.2559760000000004,0.3241766628205749
PRAMEF14,0.1649836666666662,0.25895742980897773
OR7E24,-0.349292333333334,0.13597200786520292
TPSG1,-0.2746139999999997,0.1973105112219841
VAMP1,-0.091289333333334,0.3355808539246795
H2AC1,-0.10053066666666677,0.4972501599342873
ATG7,0.05371833333333331,0.7641852409683394
CNGA1,0.06994999999999996,0.7982983096697004
IL5RA,-0.03698433333333284,0.8100938933594839
DLC1,-0.03486699999999976,0.7613069499932411
TCP10L3,0.32581033333333353,0.1552179956529403
TCP10L3,-0.06304199999999982,0.8095903655316045
TCP10L3,0.17026999999999948,0.5303167144905959
CD1E,0.0641166666666666,0.8144428714311175
LPAL2,0.11870833333333275,0.5061328399285041
LPAL2,0.0552469999999996,0.7350736118553594
TPTE2,-0.24991099999999955,0.3548278757353614
TBATA,0.1649916666666673,0.3527895366202143
TBATA,0.3313119999999996,0.05880727110323724
HES3,0.14042833333333338,0.5842270885540958
H2BC13,0.43291400000000024,0.06192775226112544
SYDE2,-0.052210666666667294,0.6815545937980555
EPHA6,0.10364933333333326,0.4665763610305806
EPHA6,0.06372,0.7200930145721143
PLEKHG7,-0.1679263333333334,0.5134468666274953
DST,-0.11759700000000017,0.6807975319495841
DST,0.01740633333333319,0.8892421848265636
CYP27C1,-0.239579,0.20388153000264633
NUGGC,0.10895199999999994,0.31970267695182447
TCEANC,-0.03007766666666667,0.8519252148735118
FAM98B,0.057152999999999565,0.8728021276177809
CLEC4M,-0.20580800000000066,0.2847391742034824
ABL2,0.22578566666666688,0.23862432919823445
NFIA,0.1884929999999998,0.22333581500933336
CCSER1,-0.2673709999999998,0.14098583734695028
VWDE,-0.060742666666667056,0.6975991749334587
VWDE,-0.13532900000000048,0.6524555528890809
ZNF662,0.148896666666666,0.392216225186766
C10orf71,-0.0640506666666667,0.791684853976383
ZNF229,-0.5172816666666673,0.08746200332032664
SLC30A10,0.27044733333333326,0.10962970105327614
PEAK3,0.1747053333333346,0.3226286013476643
PEAK3,0.14864533333333174,0.385561669273458
TCTN3,-0.14105233333333445,0.044517116920135776
TRAPPC2,-0.09542600000000068,0.7642859901459699
ALK,0.09321499999999983,0.6679208888427335
SLC6A20,-0.027500666666666618,0.8323886367691231
KRIT1,-0.08609333333333424,0.5522391097473078
GYG2,-0.050728333333333264,0.6755956526155565
AGO3,-0.6150950000000002,0.0629726680955589
PKLR,0.3486113333333325,0.10205662848151431
G6PC2,0.020396666666666174,0.8998579610103493
ZNF384,0.2108966666666685,0.05793705094609529
SNX17,-0.0944473333333331,0.08595720003022327
TPH1,0.12436733333333372,0.5915947773673604
TPH1,-0.21654899999999966,0.14338805761126544
FBXO22,-0.5543960000000001,0.2103793644946441
CLEC9A,-0.0137726666666671,0.9706605541502421
CDK10,-0.14048400000000072,0.03740479553857334
BTBD19,0.08929766666666694,0.5198055907282801
LDLRAD1,-0.19759166666666683,0.20243566477078392
NLRP9,-0.012187666666666708,0.9296400510971727
ZNF682,-0.5777730000000005,0.05499262996042644
MS4A7,0.00017399999999989646,0.9992259333960396
MS4A7,-0.13932133333333296,0.25853143233962006
MS4A7,-0.032785666666666824,0.936727947186942
FES,0.011575666666666429,0.8632667576622761
KCNA2,0.0924263333333335,0.6413009405955339
ZBTB12,0.04987933333333494,0.889295941003559
GDF7,0.03263866666666715,0.8087503389898173
ZNF669,0.2138203333333326,0.33792014842040985
ANXA2,-0.11307333333333602,0.061209432982736546
ANXA2,-0.09424333333333124,0.10164623012749796
IL15,-0.43632200000000054,0.07156032710638861
PRSS38,-0.11837166666666699,0.6343118921005176
RWDD3,-0.244796,0.26323627014364176
C1orf146,-0.020065333333333157,0.9181691033911273
OSBPL3,0.13425300000000018,0.023539889769893886
SMARCA4,1.0052850000000015,0.01536435331687615
PROSER1,0.2633876666666666,0.30736575207445094
MRO,-0.09183033333333279,0.3132306304916664
ATP2A1,-0.10529933333333341,0.7403022083761643
ADAM28,-0.20455533333333298,0.29598652175067985
OAS1,-0.5130206666666668,0.16406316553307912
KCNK7,-0.018975333333333566,0.9106690028225938
RASSF7,-0.2424283333333337,0.05253612716457817
SPANXN2,-0.08502666666666636,0.6977035713337385
MIR22HG,0.5349209999999989,0.06899579466186487
MIR22HG,0.2441910000000007,0.032737088855403204
TREX2,0.39481699999999886,0.021594063759498214
NOVA1,0.24598100000000045,0.09567796628468514
PPA2,-0.6745903333333336,0.05423541778587992
SPMIP2,-0.014917000000000069,0.9505569170647106
MUC5AC,-0.158887,0.5359700600174535
PKD1L1,0.1371483333333332,0.5657942081466342
PTCH1,0.014266333333332604,0.9733027998396498
TMEM236,0.353615,0.21565470068511103
ITPRID1,0.25634333333333315,0.4988666697080692
ITPRID1,0.05238133333333339,0.547760643020413
RTL1,0.00869300000000095,0.9744361526454515
PMS2P9,0.1749983333333338,0.3363395032271896
DOCK1,0.0492216666666665,0.8822441921638744
NELL2,0.21425799999999962,0.21947661526262024
LDHAL6A,-0.11685633333333323,0.1728665873910395
BANK1,0.0820189999999994,0.6903970427073154
SKOR1,-0.24176766666666616,0.3919827167731645
LINGO3,0.1368893333333343,0.5124332265032178
RFX8,0.2313869999999998,0.5027736223566567
PCDHA9,0.27990899999999996,0.24636906525661062
WDFY3,-0.15376933333333298,0.28204651817879417
PHYHIPL,-0.06919566666666688,0.6954046135296067
RSPO1,-0.1461286666666668,0.32490412226259313
TSLP,0.3330766666666669,0.21142677291106185
NKAIN3,0.1161226666666666,0.27977079452445813
MTNAP1,0.20150333333333315,0.40456782852273804
IMPDH2,0.031129999999999214,0.5846084488150802
IMPDH2,0.08057999999999943,0.2470100395371189
FAM151B,-0.543295333333333,0.11542088369877168
SATL1,-0.2911423333333336,0.15744115654483437
LINC02914,0.22900733333333312,0.19649326764641056
CC2D2B,-0.02693133333333364,0.850528378413536
BAGE,0.4417500000000003,0.19098124053025295
POPDC1,-0.5616099999999999,0.17586262662592986
SEZ6L2,0.21208166666666806,0.17668368481675464
CSF3R,0.15372400000000042,0.5107284886540668
FOXA2,0.4018369999999991,0.11376848949006246
NUSAP1,-0.4261449999999991,0.0947615880686
BANP,-0.12831666666666486,0.010365992529409174
ABHD16B,0.29177333333333344,0.17704282862054324
LIAS,-0.785778333333333,0.028362689549763644
TGIF1,-0.022406000000001924,0.6817714289646348
SUMO1,-1.0691609999999994,0.03619879943844709
HMX3,0.09556633333333364,0.6250170568487748
GRIN2A,0.2421796666666678,0.19074828282529427
SALL3,-0.03552099999999969,0.842584446401634
SHOX,0.07435266666666696,0.8474060246829432
MPL,-0.1883583333333334,0.42438215132880747
TAS1R3,0.13720533333333407,0.3222378349957826
FAM153B,0.04343300000000028,0.835042463003326
REXO1L1P,-0.07454533333333346,0.5713876374810605
REXO1L1P,-0.3411956666666671,0.45200136921977385
KCNJ14,0.780783,0.09076444038220811
HRH2,0.19700933333333337,0.5044106884081888
HRH2,0.39865166666666685,0.1754414567101529
OTUD7A,0.271539333333334,0.2571607729807033
HDAC11,-0.0463060000000004,0.6636004067124177
HDAC11,0.04364633333333323,0.731164401470556
PLEKHN1,0.18840533333333376,0.35237487127181444
PLEKHN1,0.3048303333333342,0.0671074625094808
SLC2A6,0.13235099999999989,0.25011085958898094
CEP63,-0.2556746666666667,0.2752909528523816
DMD,-0.13075766666666677,0.2555461300128268
DMD,-0.11918433333333356,0.5833004731340332
CD33,0.1561540000000008,0.3136175405680603
UBA5,-0.8653770000000014,0.044875158736818216
UBA5,-0.3917473333333321,0.04608829930604324
MTHFD2L,-0.6691273333333339,0.02139527025683672
GTF2A1,0.07920700000000025,0.5420182751477013
LOC391322,-0.03757699999999975,0.8264627487943882
LOC391322,0.08814800000000034,0.41698643888837866
LOC391322,-0.11449800000000021,0.6726722459373534
NPAP1,-0.06731266666666658,0.5543847805378396
NUTM2D,0.140355,0.21190576609258965
RINL,-0.3014330000000003,0.14478400636284056
MAPRE2,0.43637166666666616,0.3258011039016059
SLC44A2,0.5050203333333334,0.031627865400966224
CYFIP1,0.5374836666666667,0.01434281349154646
TP53I11,0.12190700000000021,0.504812976806299
SLAIN1,-0.12582833333333276,0.26161184594544395
ZNF574,0.050812666666666395,0.5823656676280797
MGAT1,0.5934076666666668,0.02146513068263431
LCK,0.02240333333333311,0.9498873481346127
CCNG1,-0.09197566666666646,0.3585149267232258
DTX2,0.11421599999999987,0.5393515421583676
KPLCE,-0.015097666666666676,0.8896971373517166
MB,0.15635400000000033,0.6632747853337804
NRDC,-0.36005066666666785,0.042395917552100704
NRDC,-0.0646726666666666,0.735767238956939
CD99L2,0.4894416666666679,0.020472281942309795
NFX1,0.19552733333333272,0.22380962726954884
PHKG1,-0.23642599999999891,0.3356833212230952
HYAL1,0.17024799999999995,0.590720373210447
