ProbeID,log2FC,FDR
11725253_at,0.08540633333333325,0.5106402241310374
11725254_a_at,-0.1941216666666672,0.5984519034250555
11725255_a_at,-0.2835270000000012,0.10095363108631909
11725256_at,0.26438699999999926,0.19289219613547462
11725257_at,0.03576266666666683,0.8491401860602019
11725258_s_at,-0.12210433333333315,0.5541895982075107
11725259_s_at,-0.10829866666666721,0.21774383223375265
11725260_x_at,0.32186633333333337,0.17283623369942722
11725261_at,0.0249539999999997,0.8913825161630736
11725262_a_at,-0.13171566666666745,0.20628652427880523
11725263_a_at,0.01459599999999961,0.9344367562047695
11725264_at,0.02116399999999974,0.8311685506757308
11725265_at,-0.1310586666666662,0.34289583857079475
11725266_at,0.05415266666666607,0.8823744914532771
11725267_a_at,0.16680100000000042,0.4660441171246351
11725268_s_at,-0.774527,0.10682555628744551
11725269_at,0.020852666666666853,0.9614919501415273
11725270_at,0.08207099999999956,0.8041090366332805
11725271_a_at,-0.3513183333333334,0.10924043707042877
11725272_a_at,-0.17639366666666767,0.2606310945017729
11725273_a_at,-0.12157666666666689,0.6100348410902143
11725274_s_at,-0.22678200000000004,0.06846800835187325
11725275_at,-0.07908066666666658,0.5704133581684722
11725276_a_at,-0.4799113333333338,0.03240782439042707
11725277_a_at,-0.017695999999999934,0.9239797166795969
11725278_at,-0.08705699999999972,0.7069130618900875
11725279_at,-0.1212663333333337,0.3624901409566196
11725280_a_at,0.5526353333333329,0.038965574757527745
11725281_a_at,0.40904799999999986,0.20584232810996644
11725282_a_at,0.12195833333333272,0.39202789833719526
11725283_s_at,-0.17859933333333355,0.27784380875311493
11725284_a_at,0.07655699999999976,0.7284928630137587
11725285_a_at,0.18849099999999908,0.2716453953900725
11725286_s_at,0.4385140000000005,0.04331730747108145
11725287_a_at,0.18687400000000043,0.08459328206470208
11725288_a_at,0.0524523333333331,0.7863863093221751
11725289_a_at,0.0024923333333326525,0.9913695919490376
11725290_at,0.010047333333333963,0.9534414061188269
11725291_at,0.07452633333333392,0.6716291376029846
11725292_a_at,0.20167800000000025,0.4097533918354195
11725293_at,-0.7135023333333335,0.2520501444665666
11725294_at,-0.3938723333333334,0.16723675119419792
11725295_s_at,-0.6211886666666668,0.03176601159287437
11725296_a_at,0.011079666666666377,0.9714408517352932
11725297_a_at,0.004124999999999268,0.9847549965759318
11725298_x_at,0.023411333333332784,0.8926825656572216
11725299_a_at,0.2635153333333329,0.16830906786020844
11725300_a_at,-0.15720200000000029,0.5415226416697791
11725301_x_at,0.37941466666666734,0.0931984570448045
11725302_a_at,0.2014320000000005,0.3922781005351092
11725303_a_at,0.23442000000000007,0.15106905389418218
11725304_s_at,0.17228333333333445,0.32908036231378346
11725305_a_at,0.1470253333333318,0.4610695594659301
11725306_s_at,-0.051485666666668095,0.6978590458198616
11725307_s_at,-0.05538166666666733,0.5764978517413482
11725308_a_at,0.5747333333333344,0.06786601681994182
11725309_at,0.1888996666666669,0.45961940416861535
11725310_at,0.0537253333333334,0.7622388650571005
11725311_s_at,-0.0032713333333322936,0.9860896459062881
11725312_a_at,0.05185800000000107,0.8355464984743978
11725313_s_at,-0.3066053333333336,0.19560887536502622
11725314_a_at,-0.38993000000000144,0.10642221510337804
11725315_x_at,-0.059276666666665534,0.3810731801340528
11725316_x_at,-0.5406136666666668,0.10091216481627115
11725317_s_at,-0.13944333333333603,0.12792370326379507
11725318_a_at,0.07666200000000023,0.7833711456812056
11725319_a_at,-0.21394433333333396,0.2745489532233034
11725320_x_at,0.24383899999999947,0.20105651910909178
11725321_a_at,0.6294859999999991,0.11652354364580962
11725322_at,-0.1229903333333322,0.6111104421343565
11725323_at,-0.5603970000000009,0.037039113348851516
11725324_x_at,-0.41414333333333353,0.04670065233629869
11725325_a_at,-0.23617166666666645,0.1299557214654074
11725326_a_at,-0.22575933333333253,0.10081821745605868
11725327_a_at,0.07899000000000012,0.6547486364494084
11725328_a_at,0.9256016666666671,0.02931509231908373
11725329_a_at,-0.38601733333333144,0.14651306001464776
11725330_a_at,-0.6286529999999999,0.025372557516138757
11725331_a_at,-0.620874999999999,0.06357346013785548
11725332_a_at,-0.09594966666666593,0.19814153992466385
11725333_at,-0.2847453333333334,0.12019919024904074
11725334_at,-0.036424000000000234,0.6389209360047683
11725335_s_at,-0.1853856666666669,0.03533587450387323
11725336_a_at,-0.43801500000000004,0.051839913810493285
11725337_a_at,-0.44645033333333384,0.04236965424231633
11725338_a_at,-0.24649000000000143,0.05280577144050285
11725339_at,0.11385000000000112,0.7082548419959468
11725340_a_at,0.27681466666666665,0.04331730747108145
11725341_a_at,-0.34042166666666596,0.07921839015047108
11725342_a_at,-0.15208333333333357,0.3604035817843328
11725343_a_at,-0.8235623333333333,0.026342317649481275
11725344_a_at,-0.2566213333333325,0.19153539759137939
11725345_at,-0.2835613333333331,0.1719768979302795
11725346_x_at,0.030583333333334295,0.20518201214314452
11725347_a_at,0.49813666666666645,0.10045007150971219
11725348_x_at,0.6214636666666671,0.03821391645995489
11725349_s_at,0.2133306666666659,0.10962902117984698
11725350_a_at,0.3356573333333337,0.23749721259842355
11725351_x_at,0.3259369999999997,0.14002027226199767
11725352_a_at,0.26332933333333397,0.10451995650544678
11725353_at,0.04433666666666625,0.6299668720206232
11725354_at,0.017407999999999646,0.9466771700582466
11725355_at,-0.20279399999999992,0.3825870143854229
11725356_a_at,-0.24762633333333461,0.10073257081848291
11725357_a_at,-0.15909133333333347,0.41985555005201847
11725358_a_at,0.28109166666666674,0.178507758573375
11725359_a_at,0.2653869999999996,0.43828741390756937
11725360_a_at,-0.11056866666666743,0.14990175487534405
11725361_s_at,-0.10891699999999993,0.2599932561093118
11725362_x_at,-0.10505666666666702,0.3641524530439815
11725363_s_at,-0.42142666666666706,0.04213069460940083
11725364_x_at,1.5831506666666657,0.028125250776773674
11725365_at,-0.1529823333333331,0.43713170873119767
11725366_s_at,-0.12119999999999909,0.10235252533890053
11725367_at,0.09695699999999885,0.5020116294215855
11725368_at,0.0008856666666678947,0.995339827423662
11725369_at,-0.014649333333333292,0.916209320011656
11725370_s_at,0.2836133333333333,0.08942900612337867
11725371_s_at,-0.062303333333334265,0.5091652705772534
11725372_x_at,0.2108080000000001,0.03417131833619292
11725373_a_at,-0.2107759999999992,0.3153862222729994
11725374_at,0.1081696666666665,0.7061822278541414
11725375_at,0.27103066666666686,0.594665057063269
11725376_at,-0.05860033333333359,0.48053876082969316
11725377_a_at,-0.1666663333333327,0.4741251846933594
11725378_a_at,0.03762333333333068,0.14081880523550766
11725379_at,-0.4198123333333319,0.01866860549860533
11725380_at,-0.44498533333333246,0.08414725303953469
11725381_a_at,0.06842600000000054,0.6858601033289012
11725382_a_at,0.10926800000000014,0.5008462509106246
11725383_a_at,0.12543066666666824,0.2725240025666278
11725384_a_at,0.010809666666666828,0.9256640627488986
11725385_at,0.1221833333333322,0.339827428087212
11725386_a_at,-0.6426203333333333,0.1765177798140024
11725387_x_at,-0.40178166666666737,0.1137153655415914
11725388_a_at,-0.3435553333333332,0.1361876497809862
11725389_a_at,0.16530366666666652,0.32538232366811987
11725390_a_at,0.1514706666666661,0.48970688689635916
11725391_x_at,-0.05157533333333264,0.7655031476846146
11725392_a_at,-0.4374689999999992,0.05476922015048796
11725393_s_at,-0.33060366666666674,0.04540470029804659
11725394_s_at,0.10494000000000003,0.6956423206078548
11725395_at,-0.41555366666666593,0.06664406322020873
11725396_at,-0.26228733333333487,0.21410449498054818
11725397_at,-0.17383300000000101,0.2827933307480494
11725398_at,0.006000333333334051,0.9738536990385073
11725399_s_at,1.2746276666666665,0.038994107794459304
11725400_a_at,0.00803799999999999,0.9177907513665796
11725401_a_at,-0.46383766666666837,0.02786029354413272
11725402_a_at,-0.4775629999999982,0.09149346182486424
11725403_at,-0.39551033333333496,0.07025949644018073
11725404_x_at,-0.0840333333333323,0.03686602024391826
11725405_a_at,-0.1693320000000007,0.09024715812774352
11725406_a_at,0.36392499999999917,0.18092184983405069
11725407_s_at,-0.13379233333333307,0.26642687640413676
11725408_a_at,0.2214126666666667,0.2613452190558613
11725409_s_at,0.3467686666666667,0.0593943743149698
11725410_at,1.2928836666666674,0.052840934386510774
11725411_at,0.43206733333333336,0.061468165297742614
11725412_s_at,1.0681553333333342,0.031349976783507365
11725413_x_at,0.4717626666666668,0.053936472068601325
11725414_a_at,0.07911300000000132,0.6899544980882368
11725415_a_at,-0.2510399999999997,0.1950570291064551
11725416_at,-0.034285000000000565,0.9042463957707086
11725417_a_at,-0.44281433333333364,0.029923581445622932
11725418_a_at,-0.0521729999999998,0.8555263540461218
11725419_a_at,-0.2348123333333323,0.21488142571276084
11725420_at,1.4117879999999996,0.009843967026308744
11725421_a_at,0.3619163333333333,0.1617497244048583
11725422_s_at,0.30096099999999915,0.21279690805791826
11725423_a_at,-0.23523499999999986,0.1550096091702333
11725424_a_at,-0.1979043333333328,0.38156157373799615
11725425_s_at,-0.002682666666665945,0.990942057951213
11725426_a_at,-0.16111866666666685,0.379273563125671
11725427_a_at,1.0018423333333342,0.05357050093778826
11725428_a_at,0.4599769999999994,0.027061020801930555
11725429_at,-0.350139333333332,0.06190760866230299
11725430_at,0.10688633333333364,0.3161487974253145
11725431_at,0.09618566666666517,0.753935657282605
11725432_s_at,0.29072766666666716,0.1529773793645351
11725433_at,0.20978366666666837,0.5274783907440718
11725434_a_at,0.19531399999999977,0.20385326962309536
11725435_a_at,0.28111833333333314,0.2780170602269444
11725436_a_at,0.09123766666666722,0.2116809083489714
11725437_x_at,0.2616479999999992,0.4012686465118522
11725438_a_at,0.1384283333333336,0.6985536033157335
11725439_at,-0.0010390000000000121,0.9936903809224116
11725440_a_at,0.03556733333333373,0.8011480903809224
11725441_a_at,0.34376599999999957,0.05474607294866261
11725442_a_at,0.8594756666666656,0.009315875226946393
11725443_at,0.009640000000000093,0.9386343501801813
11725444_at,0.22431900000000038,0.23102844629343733
11725445_x_at,0.5308669999999998,0.043967374446015436
11725446_a_at,0.2413696666666656,0.057915512311557935
11725447_at,0.19418000000000024,0.4983023504909331
11725448_at,0.21012233333333263,0.09918570609525762
11725449_a_at,-0.4800026666666657,0.13233148248494284
11725450_a_at,0.14597566666666673,0.41789792911917667
11725451_at,0.07625799999999971,0.38230908017718207
11725452_at,0.005688666666667785,0.9565745268169404
11725453_at,-0.18351566666666708,0.29553925582120893
11725454_a_at,-0.36303033333333357,0.19155182533789133
11725455_at,0.09747700000000004,0.623065611493353
11725456_s_at,-0.06675333333333366,0.11557452162825124
11725457_at,-0.004656999999999911,0.9883196617689366
11725458_a_at,-0.10468633333333255,0.40515073381486805
11725459_s_at,0.02111566666666631,0.9004655389653444
11725460_x_at,-0.09707533333333362,0.6845460492201723
11725461_s_at,0.5888126666666658,0.10561340360424223
11725462_at,0.44876333333333385,0.08529208528064641
11725463_x_at,0.5142303333333329,0.0595505661123247
11725464_a_at,0.6941943333333311,0.04007019112228852
11725465_a_at,-0.4968596666666656,0.10755318913343923
11725466_s_at,-0.6051506666666668,0.19836385366610357
11725467_a_at,-0.01567533333333282,0.9416701548637462
11725468_a_at,0.04306333333333301,0.852556884016309
11725469_at,-0.3047123333333328,0.03081793061463843
11725470_at,0.41659333333333226,0.10741240060790552
11725471_a_at,0.33105233333333217,0.1511418835548274
11725472_a_at,-0.05769133333333265,0.7114245892169204
11725473_a_at,0.17986900000000006,0.140295403803779
11725474_a_at,-0.1473589999999998,0.6476338769509213
11725475_at,-0.6284890000000001,0.09346210444292775
11725476_at,-0.08080700000000007,0.618494221397973
11725477_at,0.15094533333333393,0.6235951370967125
11725478_at,-0.11540100000000031,0.2746219613048758
11725479_at,-0.021532999999999802,0.7848362864489355
11725480_s_at,0.08791600000000166,0.2656803082308336
11725481_a_at,0.010582666666666185,0.9211806786957518
11725482_a_at,0.119912666666667,0.6320977592976956
11725483_at,0.07922266666666644,0.5725555421981411
11725484_a_at,-0.23546033333333405,0.022848542259648497
11725485_at,-0.3671559999999996,0.30780386850900454
11725486_a_at,-0.7018880000000003,0.08096316521861978
11725487_at,0.2484459999999995,0.053376912699277114
11725488_a_at,-0.2914173333333334,0.06938197921841889
11725489_x_at,-0.32410833333333233,0.043950605351321594
11725490_s_at,-0.5055793333333329,0.2265540385933341
11725491_a_at,-0.07384099999999894,0.5977751686517527
11725492_at,-0.605742666666667,0.05246615813067254
11725493_s_at,-0.27228033333333324,0.13595324451439023
11725494_at,0.10711266666666619,0.7636952241554793
11725495_a_at,0.3678689999999998,0.12872453430820055
11725496_a_at,0.028828000000000742,0.6584179855725737
11725497_a_at,-0.2240409999999997,0.08492663373317595
11725498_a_at,-0.4282576666666671,0.23298915212580273
11725499_at,-0.11133933333333434,0.6287010773453177
11725500_s_at,-0.6027079999999998,0.0947615880686
11725501_at,-0.720740000000001,0.10338236994622761
11725502_s_at,0.17206799999999944,0.3511239864918064
11725503_s_at,0.2610306666666684,0.15277434426302464
11725504_a_at,-0.07632999999999868,0.7996565359146306
11725505_a_at,-0.1033233333333321,0.6192156049151856
11725506_s_at,0.28395600000000076,0.13168640107900287
11725507_a_at,-0.0763360000000004,0.4922508781049674
11725508_a_at,0.12011366666666756,0.3136175405680603
11725509_a_at,0.34608666666666643,0.02786029354413272
11725510_a_at,0.11658100000000005,0.34642591464061584
11725511_a_at,0.06504533333333251,0.34602618398160134
11725512_a_at,0.093272666666667,0.46145312632300184
11725513_a_at,0.5686366666666673,0.11542088369877168
11725514_a_at,0.5989186666666653,0.05652105798096586
11725515_a_at,-0.027552333333332957,0.7963116814128607
11725516_s_at,0.015274666666666104,0.8594407123286165
11725517_x_at,-0.08982166666666691,0.49756838868088116
11725518_at,0.015220333333332725,0.9473628511101532
11725519_a_at,-0.21374899999999997,0.17415039161680404
11725520_s_at,-0.06213899999999928,0.6001471189570985
11725521_x_at,0.42091266666666627,0.05242053688749996
11725522_at,-0.31816066666666654,0.20141411938040976
11725523_at,0.26402533333333267,0.1218641405464815
11725524_s_at,-0.20275233333333453,0.03729493006572476
11725525_at,0.47484566666666606,0.0800134470861034
11725526_at,-0.22478866666666653,0.28425356360412013
11725527_a_at,-0.1486506666666667,0.5917747756028497
11725528_a_at,-0.28133300000000006,0.3167069830505967
11725529_a_at,-0.35748866666666723,0.22107881382217368
11725530_a_at,0.0117406666666664,0.9061810230397065
11725531_a_at,-0.46393766666666636,0.10696711243396899
11725532_a_at,-0.038367000000000484,0.8792421282990908
11725533_at,0.08933133333333387,0.5270722767133099
11725534_at,0.13213633333333386,0.5117963401483233
11725535_a_at,-0.6703193333333326,0.057241446525669926
11725536_at,0.0023759999999999337,0.9891090129989417
11725537_at,0.4073256666666669,0.06095394701506573
11725538_a_at,-0.22510899999999978,0.43854446280370313
11725539_at,0.12040533333333325,0.6114630495556538
11725540_a_at,-0.1829489999999998,0.09928599203412315
11725541_a_at,0.14224499999999995,0.13685168741988377
11725542_a_at,0.04028966666666722,0.7807223820361975
11725543_a_at,0.1257153333333334,0.23397423793417804
11725544_a_at,0.04485066666666704,0.547760643020413
11725545_a_at,-0.07617599999999936,0.37419584529840033
11725546_a_at,-0.19442000000000004,0.17177179305743653
11725547_a_at,-0.30941066666666694,0.38423469785366754
11725548_a_at,0.3899619999999988,0.27904799733464125
11725549_a_at,0.015898333333333348,0.9216442847853181
11725550_a_at,0.19892733333333368,0.34723422281216937
11725551_x_at,0.26530400000000043,0.39309597553862013
11725552_a_at,-0.16570533333333337,0.2307956289328041
11725553_at,-0.011248333333333527,0.9700596703336227
11725554_at,-0.6723083333333335,0.059222463294446186
11725555_at,-0.10823933333333269,0.46270725214585773
11725556_at,-0.1023463333333332,0.18186411267695574
11725557_at,0.4234749999999998,0.19427559810375855
11725558_x_at,0.5970940000000002,0.05562427126368822
11725559_a_at,-0.5824270000000009,0.22937242263148855
11725560_a_at,0.2528826666666668,0.25043644828355155
11725561_a_at,0.2503876666666658,0.1402815365538352
11725562_at,-0.0526639999999996,0.7766466244782656
11725563_at,-0.7736449999999992,0.032491515123848715
11725564_at,-0.43553066666666673,0.1854416358252457
11725565_at,-0.18928833333333372,0.2869918794796371
11725566_at,0.15641233333333293,0.4843711915393193
11725567_a_at,0.18560099999999968,0.43041992309293114
11725568_a_at,-0.14674500000000057,0.34983339669117974
11725569_at,-0.30748566666666655,0.15141790933637692
11725570_a_at,0.29127833333333264,0.15637713180298232
11725571_at,0.4986970000000017,0.09778951626731609
11725572_at,0.2884263333333328,0.23730473504118427
11725573_at,0.002054666666666538,0.9947868627147209
11725574_a_at,-0.19270999999999994,0.3312821384434829
11725575_a_at,-0.19562233333333356,0.3102542824579741
11725576_s_at,-0.29642933333333366,0.32668357069314063
11725577_a_at,-0.1956746666666671,0.2788895272362016
11725578_at,0.4005339999999986,0.05525222860597365
11725579_s_at,0.2045556666666668,0.40301840538224454
11725580_at,0.20560400000000012,0.2894968934400491
11725581_a_at,-0.09242533333333292,0.433737202912215
11725582_at,0.051614999999999966,0.8378838525908086
11725583_at,0.1873186666666662,0.20816386844956478
11725584_at,0.23919133333333464,0.13159138517027327
11725585_at,0.01917366666666709,0.9416004070393958
11725586_a_at,-0.10910333333333266,0.4507843925282885
11725587_a_at,0.24962000000000018,0.4360627738772758
11725588_a_at,0.05556799999999962,0.7106033685372697
11725589_s_at,0.08723633333333325,0.2712003355962746
11725590_a_at,-0.41268666666666576,0.18942525281056144
11725591_a_at,0.6676083333333334,0.12606997149080518
11725592_a_at,0.5289576666666651,0.030726046210464895
11725593_s_at,0.3581773333333329,0.1375565473417329
11725594_x_at,0.2992926666666662,0.3130527233926343
11725595_a_at,0.03609833333333423,0.8011163378291387
11725596_a_at,-0.05649566666666672,0.798818934598941
11725597_a_at,-0.40104500000000076,0.06609595502860381
11725598_a_at,-0.4276960000000001,0.2656857312355394
11725599_at,-0.11331833333333385,0.49097546338260434
11725600_at,0.12730933333333372,0.20442961269427312
11725601_at,0.24974733333333354,0.12393888430369471
11725602_at,-0.23619099999999893,0.3389464733513201
11725603_a_at,-0.1754749999999996,0.466897708438208
11725604_at,0.08466100000000054,0.7798862489011719
11725605_a_at,-0.07832566666666674,0.7588910298822721
11725606_at,-0.08318633333333292,0.21172884910650486
11725607_at,-0.003423000000000176,0.9912993703543508
11725608_at,0.010602333333333824,0.925782879213985
11725609_a_at,-0.17182733333333378,0.3932065300029014
11725610_s_at,-0.9094696666666664,0.031057921833229238
11725611_a_at,-0.0781849999999995,0.6787249022561442
11725612_x_at,-0.16299666666666646,0.05143710918674134
11725613_x_at,0.09071666666666722,0.3097219928380467
11725614_s_at,-0.3425596666666664,0.11797990362760864
11725615_a_at,-0.006757000000000346,0.9778063725033667
11725616_at,-0.225658666666666,0.07642755627396694
11725617_s_at,-0.4367599999999996,0.0743553520492727
11725618_a_at,0.06412366666666669,0.8143583781492817
11725619_a_at,-0.3835489999999995,0.12055018121082685
11725620_a_at,-0.23375066666666733,0.04898346273860974
11725621_a_at,0.054377333333333056,0.4407268960090296
11725622_s_at,0.14642800000000022,0.1783306856942473
11725623_s_at,0.12037966666666655,0.4567521196893376
11725624_at,-0.030040000000000067,0.8980446498601965
11725625_s_at,0.11885466666666655,0.6021084926707004
11725626_a_at,-0.1625706666666673,0.23582770258960004
11725627_at,0.44092600000000104,0.02914562837353333
11725628_a_at,0.16078233333333358,0.5144954688846076
11725629_s_at,0.2196923333333327,0.0879269594473381
11725630_a_at,0.1768953333333343,0.049050721633209934
11725631_a_at,0.14907266666666663,0.40239694305015394
11725632_at,0.20986233333333315,0.1319322275587996
11725633_at,-0.40015800000000024,0.08900839739947934
11725634_at,-0.3504320000000005,0.15665152421555825
11725635_a_at,-0.3007573333333333,0.11348210217722929
11725636_a_at,-0.3164153333333335,0.05764299215116004
11725637_a_at,-0.4306326666666669,0.06228654641912536
11725638_a_at,-0.18671799999999905,0.10095363108631909
11725639_a_at,0.07843599999999906,0.7301718024970366
11725640_a_at,-0.5925809999999991,0.03683168299721296
11725641_at,0.10415233333333429,0.23520018417206415
11725642_at,0.4400786666666674,0.10962902117984698
11725643_a_at,-0.11959266666666757,0.23662883028900286
11725644_at,-0.5352943333333329,0.028651188066011645
11725645_a_at,0.1300223333333328,0.05303483044586159
11725646_at,0.0861303333333332,0.5828182727545175
11725647_a_at,0.05994466666666742,0.5670275307487731
11725648_a_at,0.05866933333333346,0.6148742141256868
11725649_s_at,0.057465999999999795,0.5970697381223826
11725650_s_at,-0.19931566666666622,0.1578792661304013
11725651_a_at,0.3408853333333335,0.05924695202453487
11725652_at,0.08241866666666642,0.5544072206439158
11725653_a_at,-0.06225600000000031,0.7017604640717405
11725654_at,0.1328476666666667,0.712429150049525
11725655_at,-0.6325789999999998,0.016020381614202453
11725656_at,-0.3667803333333328,0.29036302885166754
11725657_a_at,-0.6838660000000001,0.02786029354413272
11725658_a_at,-0.2351833333333353,0.2975281552487202
11725659_a_at,-0.08948466666666643,0.21573413153968915
11725660_a_at,0.11890333333333203,0.4494868025568353
11725661_x_at,0.049911666666666576,0.7053991678326632
11725662_a_at,-0.03094966666666643,0.9347904123537755
11725663_a_at,0.1920850000000014,0.36501043710156283
11725664_a_at,-0.09254700000000038,0.35991887796772387
11725665_at,-0.5493363333333336,0.11053893573359798
11725666_at,-0.37858400000000003,0.18796421936774613
11725667_at,-0.8002856666666656,0.11145479683931712
11725668_at,-0.6451693333333326,0.061729354854690825
11725669_at,-0.32249700000000114,0.1128553176649963
11725670_s_at,-0.3959946666666667,0.10682555628744551
11725671_a_at,0.2043296666666654,0.5471944628968203
11725672_s_at,0.006585333333333665,0.9690790137088421
11725673_a_at,-0.561113333333334,0.09932218828667876
11725674_at,-0.19213299999999922,0.20867804627520486
11725675_a_at,-0.043681666666666175,0.8692960619981888
11725676_a_at,-0.5056986666666674,0.13835651684595127
11725677_a_at,0.1869460000000016,0.33821585881102023
11725678_s_at,0.019769333333330863,0.9132847715186045
11725679_at,0.7393070000000002,0.055473937536522855
11725680_at,0.4552003333333339,0.1834483327853678
11725681_s_at,-0.7919586666666669,0.09630813387059099
11725682_x_at,-0.4275829999999994,0.16631455328656403
11725683_at,-0.3252670000000002,0.04760623502735636
11725684_a_at,-0.07308766666666644,0.07566159944589948
11725685_a_at,-0.4850786666666669,0.07703756487399775
11725686_a_at,0.050437333333333,0.8341202439579066
11725687_s_at,-0.48485933333333264,0.012638879364641073
11725688_x_at,0.08828366666666643,0.5766918497845018
11725689_a_at,-0.026722666666666228,0.9205871562817898
11725690_a_at,-0.3901029999999981,0.03778332056878647
11725691_a_at,0.03347299999999942,0.8349083816304195
11725692_a_at,0.08165333333333269,0.658048031545444
11725693_a_at,0.30334900000000076,0.04791425337284558
11725694_at,0.17130066666666677,0.5539468206439427
11725695_s_at,-0.12691866666666662,0.43966225898934647
11725696_a_at,0.29957999999999974,0.03307987342925761
11725697_at,1.5048296666666658,0.03784920743654557
11725698_x_at,-0.3094539999999997,0.19533383808815089
11725699_at,0.030249333333333794,0.901400955270676
11725700_s_at,0.7824400000000002,0.033737120508480045
11725701_a_at,0.04779866666666699,0.8251854400933579
11725702_a_at,0.12252533333333337,0.33311026390626797
11725703_a_at,0.1851276666666668,0.5102762441695263
11725704_a_at,0.49765899999999963,0.030099140397196585
11725705_a_at,0.1629179999999968,0.033749311305796344
11725706_s_at,0.21310166666666674,0.23772004617017753
11725707_a_at,0.4354099999999992,0.04820323173175646
11725708_at,-0.4403986666666664,0.19713151490371347
11725709_a_at,-0.6226959999999995,0.10044231447624692
11725710_a_at,0.11360333333333372,0.46478160369684834
11725711_x_at,0.08450666666666606,0.5980100087197635
11725712_s_at,-0.27468333333333206,0.0222537360715337
11725713_a_at,-0.550307000000001,0.061286975849289764
11725714_a_at,-0.13723666666666468,0.31108791161426064
11725715_x_at,-0.12682999999999822,0.24643485723826938
11725716_a_at,0.31635266666666695,0.2711014574105414
11725717_at,-0.4527106666666665,0.09689451938423917
11725718_a_at,-0.482483666666667,0.12320210999587236
11725719_s_at,-0.6580446666666662,0.016020381614202453
11725720_x_at,-0.34086599999999745,0.10515986955374469
11725721_a_at,0.1432296666666666,0.3191098857363201
11725722_at,-0.7569480000000004,0.1275502956217148
11725723_a_at,-0.609929666666666,0.08148505008496387
11725724_a_at,0.27047133333333306,0.3491007089820715
11725725_a_at,0.6789813333333328,0.023639910635001624
11725726_a_at,-0.23732600000000037,0.27615943581262065
11725727_x_at,0.047264999999999446,0.7067184836263817
11725728_a_at,-0.32321033333333293,0.41339388685233835
11725729_s_at,-0.10023966666666517,0.4462619568590335
11725730_a_at,-0.32538266666666527,0.1274450294496277
11725731_x_at,-0.2714146666666659,0.03470767936466178
11725732_x_at,1.0979923333333348,0.01058176136039902
11725733_a_at,-0.4863683333333322,0.07886349313384247
11725734_a_at,-0.4388633333333338,0.037853106831256735
11725735_a_at,0.1280996666666674,0.4911608848909993
11725736_a_at,-0.7216323333333339,0.09514044594050117
11725737_s_at,-0.19018600000000063,0.05610395117039675
11725738_at,-0.25707933333333344,0.24170027897309973
11725739_at,0.10903700000000072,0.6641457669843827
11725740_at,-0.004312000000000538,0.984587080577984
11725741_x_at,-0.403131000000001,0.02336343657761274
11725742_a_at,-0.04139799999999916,0.5005563085206263
11725743_s_at,-0.011366666666666525,0.9042826664354128
11725744_x_at,-0.007907333333332822,0.9715838760552293
11725745_a_at,0.03490133333333301,0.8657907468667623
11725746_a_at,-0.1910980000000002,0.4529344805935856
11725747_a_at,-0.40109366666666624,0.11170590932354534
11725748_a_at,0.08412300000000084,0.6973882897172748
11725749_a_at,-0.19007999999999914,0.10965733799988356
11725750_at,-0.40548500000000054,0.11332843841204983
11725751_a_at,-0.29157400000000067,0.2593271325625355
11725752_x_at,-0.3568423333333328,0.19934256262526734
11725753_a_at,0.11213033333333344,0.4527999838658308
11725754_at,-0.08639633333333352,0.4350830953965205
11725755_a_at,-0.27440733333333345,0.18999357528469998
11725756_at,0.30350333333333346,0.04307185028696332
11725757_at,0.3032156666666661,0.2062949100371723
11725758_at,0.02178066666666645,0.9004256546774798
11725759_a_at,-0.5527403333333334,0.11325615614956658
11725760_at,-0.15732833333333218,0.18244595144625936
11725761_at,0.5211076666666656,0.13383658554990868
11725762_a_at,0.029438333333333233,0.9389865647542549
11725763_a_at,0.11945633333333205,0.5721907730089234
11725764_a_at,-0.5129680000000008,0.08252111276690481
11725765_a_at,-0.16753133333333103,0.4655874069993557
11725766_x_at,-0.08830233333333304,0.18092029997346076
11725767_at,0.08557433333333186,0.29415852693880856
11725768_a_at,0.2216186666666662,0.3523602470429695
11725769_at,-0.49932200000000027,0.07614953078156232
11725770_x_at,-0.5421250000000004,0.024833387783895607
11725771_at,-0.3113486666666665,0.1351413555080181
11725772_a_at,-0.10026399999999924,0.42972466669227677
11725773_a_at,0.27087966666666663,0.09825022872538007
11725774_a_at,-0.06917766666666747,0.6361182992431493
11725775_a_at,0.0998533333333338,0.7271933484622476
11725776_a_at,0.008469333333333662,0.9760592825825726
11725777_a_at,0.05216133333333417,0.7319569535759948
11725778_a_at,0.20313666666666652,0.5647985219393835
11725779_a_at,0.15856499999999984,0.5853496865778333
11725780_s_at,-0.029951999999999757,0.896599990667318
11725781_at,-0.6134753333333318,0.04738378648327832
11725782_at,0.3381656666666677,0.19338479716255352
11725783_a_at,-0.2200079999999982,0.1600063163204926
11725784_a_at,-0.31469233333333246,0.14233447871429933
11725785_at,-0.5569879999999987,0.11122978366174242
11725786_a_at,-0.3538526666666657,0.1476118407293796
11725787_a_at,-0.4851446666666668,0.18689201306385714
11725788_a_at,-0.24328000000000216,0.025492379981914004
11725789_at,-0.3827003333333341,0.12680805605710524
11725790_at,-0.4915530000000006,0.04329072628088778
11725791_a_at,0.11166033333333303,0.43287797552807133
11725792_a_at,-0.08673199999999959,0.8423376216687578
